124.75,121.69,123.5,7105300,1300316.3398692900,-7411341.1259599000,-7724832.7217796400,-3451117.9549543200,-4273714.76682532000
122.81,120,120.06,8778800,-8403904.6263345100,-15815245.7522944000,-11770039.2370370000,-5699141.1908343300,-6070898.04620269000
122.25,119.62,121,6643900,328405.7034220420,-15486840.0488724000,-13628439.6429547000,-7478722.8013867000,-6149716.84156799000
121.06,115.5,117.75,10563900,-2013980.9352518000,-17500820.9841242000,-15564630.3135394000,-9300922.4709753300,-6263707.84256410000
120,116.75,119.87,7043100,6479652.0000000200,-11021168.9841242000,-13292899.6488318000,-9613694.5642751200,-3679205.08455667000
123.25,119.06,122,6438900,2597074.2243436700,-8424094.7597804800,-10858497.2043061000,-9397403.6907306400,-1461093.51357550000
122.75,119.06,119.19,8057700,-7489948.7804878200,-15914043.5402683000,-13386270.3722872000,-10582247.2997375000,-2804023.07254973000
119.19,115.06,116.37,14240000,-5206392.2518159600,-21120435.7920843000,-17253353.0821857000,-12498281.5710733000,-4755071.51111248000
115.06,111.06,113.5,17872300,3931905.9999999800,-17188529.7920843000,-17220941.4371350000,-13351053.9748934000,-3869887.46224156000
116.69,113.12,114.25,7831100,-2873596.9187675200,-20062126.7108518000,-18641534.0739934000,-14571249.0177950000,-4070285.05619844000
114.87,110,110,8277700,-8277700.0000000000,-28339826.7108518000,-23490680.3924226000,-17074626.7801689000,-6416053.61225367000
110.87,105,105.06,15017800,-14710792.1635434000,-43050618.8743952000,-33270649.6334089000,-21797534.4336646000,-11473115.19974430000
107.25,104.69,107,14183300,11413124.2187500000,-31637494.6556452000,-32454072.1445271000,-23586618.1103884000,-8867454.03413870000
108.87,103.87,107.87,13921100,8352660.0000000000,-23284834.6556452000,-27869453.4000861000,-23531748.3913442000,-4337705.00874199000
109,104.69,107,9683000,696457.0765661300,-22588377.5790791000,-25228915.4895826000,-23360226.4254778000,-1868689.06410483000
108.5,105.44,107.12,9187300,900715.6862745430,-21687661.8928045000,-23458288.6911936000,-23056123.7831736000,-402164.90802002300
113.06,107,107,11380500,-11380500.0000000000,-33068161.8928045000,-28263225.2919991000,-24876494.3485610000,-3386730.94343806000
93,89,91,69447300,0.0000000000,-33068161.8928045000,-30665693.5924018000,-26365888.4475144000,-4299805.14488743000
94.62,92.5,93.94,26673600,9562233.9622640200,-23505927.9305405000,-27085810.7614712000,-25845895.6262464000,-1239915.13522476000
95.12,92.12,93.87,13768400,2294733.3333333300,-21211194.5972072000,-24148502.6793392000,-25003222.7118756000,854720.03253645400
96,94.62,95.5,11371600,3131310.1449275100,-18079884.4522797000,-21114193.5658094000,-23744433.9374036000,2630240.37159421000
95.56,92.81,93,9872200,-8508041.4545454700,-26587925.9068252000,-23851059.7363173000,-24261432.4772985000,410372.74098116200
95.31,94.25,94.94,9450500,2852981.1320754000,-23734944.7747498000,-23793002.2555335000,-24165707.4404714000,372705.18493789400
99,96.25,98.25,11083300,5037863.6363636400,-18697081.1383861000,-21245041.6969598000,-23171411.7491832000,1926370.05222336000
98.81,96.37,96.75,9552800,-6577337.7049180700,-25274418.8433042000,-23259730.2701320000,-23553776.6753870000,294046.40525499700
96.81,93.69,94.81,11108400,-3133138.4615384400,-28407557.3048426000,-25833643.7874873000,-24436282.2443789000,-1397361.54310838000
95.94,93.5,94.37,10374200,-2976204.9180327400,-31383762.2228754000,-28608703.0051813000,-25699460.4222874000,-2909242.58289397000
94.44,90,91.56,16701900,-4965429.7297297100,-36349191.9526051000,-32478947.4788932000,-27635775.2459815000,-4843172.23291171000
92.94,90.19,90.25,13741900,-13142253.4545454000,-49491445.4071505000,-40985196.4430218000,-31609533.4571031000,-9375662.98591872000
